training_completed,business_division,department,engagement_score,tenure,leadership_score,overtime,incidents,duration_elearning,time_in_title,delta_trainings_last_year,risk_of_leaving,leadership_score2,date,id
1,IB,GLI,3.0,11.0,8.154203579600978,48.0,1.0,119.0,12.0,3.0,0.6938265266566513,3.1818987122761815,2019-03-22,3095
1,SB,HDO,3.0,13.0,6.9569904521461545,57.0,1.0,43.0,15.0,4.0,0.6222347006034882,1.4920921466005033,2019-03-18,3096
1,SB,AML,5.0,9.0,7.729287150807962,45.0,1.0,121.0,14.0,2.0,0.6096290393010171,2.582150384453913,2019-03-04,3097
0,SB,ZEF,3.0,13.0,4.987206221841377,39.0,2.0,156.0,18.0,5.0,0.550011799946122,-1.2881599647421604,2019-02-15,3098
1,WM,GHL,2.0,11.0,7.487046865694826,47.0,1.0,71.0,16.0,6.0,0.7135227081221551,2.240240314418558,2019-02-02,3099
1,WM,ADC,3.0,11.0,5.680488903964878,31.0,1.0,66.0,14.0,5.0,0.48210972523732126,-0.30962606692892936,2019-02-18,3100
1,WM,ZEF,3.0,10.0,3.4788706538845586,39.0,1.0,87.0,17.0,6.0,0.23951599214631444,-3.417100324253683,2019-01-17,3101
1,WM,HDO,4.0,11.0,6.365372026800207,57.0,1.0,134.0,12.0,2.0,0.5198963266257295,0.6570522722469614,2019-02-04,3102
1,SB,POR,4.0,14.0,4.831981138990702,61.0,1.0,115.0,21.0,4.0,0.5056511628544312,-1.507252420499182,2019-01-04,3103
1,AM,ABD,4.0,8.0,2.956819467856875,51.0,1.0,148.0,19.0,5.0,0.4396024786323752,-4.153949513039114,2019-01-05,3104
1,WM,GLI,3.0,8.0,7.340641720451548,38.0,1.0,93.0,15.0,5.0,0.6793770058130171,2.0335967603115823,2019-03-17,3105
1,AM,ZEF,3.0,15.0,5.569939478243316,50.0,1.0,65.0,9.0,5.0,0.4741325665813558,-0.46566106281400543,2019-01-26,3106
1,SB,AML,3.0,11.0,6.464024593335392,28.0,1.0,113.0,16.0,4.0,0.579982158727798,0.7962954452702224,2019-03-26,3107
1,IB,ADC,4.0,15.0,4.276929617388761,56.0,1.0,138.0,16.0,3.0,0.5843425151601043,-2.2906799356026935,2019-03-31,3108
0,SB,ADC,3.0,10.0,5.057228662836349,41.0,1.0,151.0,19.0,5.0,0.5601165673165989,-1.1893267847306044,2019-02-17,3109
1,AM,HDO,4.0,7.0,6.2147259147554275,35.0,1.0,35.0,22.0,6.0,0.4789064660773943,0.44442280520464583,2019-01-11,3110
1,IB,GHL,3.0,14.0,6.578152526107052,43.0,1.0,138.0,20.0,3.0,0.7599725926933008,0.9573813252208843,2019-03-08,3111
1,IB,GHL,4.0,6.0,7.42554065897152,46.0,1.0,102.0,15.0,4.0,0.5782464413229677,2.153427373959241,2019-02-01,3112
1,SB,AML,4.0,11.0,5.643126109389879,31.0,1.0,84.0,15.0,3.0,0.40293482277793335,-0.3623617863568025,2019-02-19,3113
0,IB,QHA,3.0,6.0,5.2881875919958325,31.0,2.0,146.0,16.0,5.0,0.37069457669091216,-0.8633397854693997,2019-02-27,3114
1,IB,ABD,3.0,7.0,3.740033402708371,62.0,1.0,112.0,17.0,6.0,0.31416087013145283,-3.0484821412818803,2019-01-12,3115
1,IB,GHL,2.0,11.0,7.524308441777724,47.0,1.0,49.0,14.0,6.0,0.648269233428081,2.2928331689975603,2019-02-14,3116
1,SB,GLI,4.0,8.0,3.5009825054241626,27.0,1.0,134.0,18.0,5.0,0.3830472891197816,-3.3858905496078746,2019-01-28,3117
0,WM,AML,3.0,8.0,4.764442292129095,47.0,2.0,139.0,17.0,5.0,0.3243603287057007,-1.6025801313701238,2019-01-11,3118
1,IB,ADC,4.0,10.0,5.854510029913268,34.0,1.0,69.0,10.0,5.0,0.5674674591521756,-0.06400393461985932,2019-02-10,3119
1,IB,GLI,4.0,9.0,6.249228766431048,57.0,1.0,109.0,13.0,4.0,0.517573660330446,0.49312185799564345,2019-02-21,3120
1,IB,QHA,4.0,9.0,5.483171854591512,43.0,2.0,160.0,3.0,3.0,0.27763263969683555,-0.588129232242282,2019-03-22,3121
1,AM,ABD,4.0,12.0,3.4176280976771607,44.0,1.0,122.0,16.0,4.0,0.45395373349918294,-3.503541135170976,2019-03-26,3122
1,WM,AML,3.0,13.0,4.071785510212257,60.0,2.0,131.0,21.0,5.0,0.4047243910115631,-2.5802306022859858,2019-02-07,3123
1,IB,ZEF,3.0,13.0,7.390823151573777,40.0,2.0,104.0,20.0,4.0,0.6373576455310197,2.1044253453318733,2019-03-28,3124
1,IB,POR,3.0,8.0,6.715137835085442,57.0,1.0,168.0,11.0,4.0,0.6804780643158962,1.150729250669128,2019-03-29,3125
0,IB,QHA,3.0,6.0,4.858133573777449,33.0,2.0,145.0,12.0,6.0,0.33910958242396294,-1.4703395643020565,2019-02-17,3126
1,AM,AML,2.0,10.0,6.880937217569915,61.0,1.0,102.0,12.0,5.0,0.6929727625205409,1.384746802500398,2019-03-23,3127
0,WM,POR,5.0,8.0,5.844435695151032,71.0,2.0,184.0,6.0,3.0,0.5285303864914368,-0.07822335523566315,2019-02-11,3128
1,IB,ABD,2.0,11.0,7.477596635572477,20.0,1.0,119.0,10.0,5.0,0.7656502141949753,2.226901786347252,2019-01-18,3129
1,SB,HDO,3.0,12.0,4.879008921144397,31.0,1.0,108.0,18.0,5.0,0.4465420787141862,-1.440875053570855,2019-02-15,3130
0,AM,POR,3.0,12.0,4.778235464077419,35.0,2.0,144.0,17.0,5.0,0.43014097996882483,-1.5831117577069287,2019-02-24,3131
1,AM,HDO,4.0,13.0,5.553568611232688,56.0,1.0,97.0,9.0,3.0,0.5396513093248428,-0.4887677243815849,2019-03-03,3132
1,SB,ABD,2.0,8.0,6.366154671995968,39.0,1.0,115.0,11.0,6.0,0.6216445685157962,0.6581569368718825,2019-01-02,3133
1,SB,AML,2.0,10.0,5.864342853003029,51.0,2.0,78.0,12.0,6.0,0.42213755572794665,-0.050125395673725315,2019-03-14,3134
1,AM,AML,2.0,14.0,6.28963081279486,25.0,1.0,61.0,15.0,5.0,0.6743613536752433,0.5501473296069022,2019-02-23,3135
1,SB,HDO,4.0,12.0,4.457917358863201,53.0,1.0,121.0,20.0,4.0,0.4538928538616034,-2.0352247732453463,2019-03-05,3136
1,SB,POR,3.0,9.0,7.233172533042442,31.0,1.0,62.0,23.0,6.0,0.6058890612645232,1.8819093670420073,2019-01-03,3137
0,AM,ABD,2.0,11.0,4.742913124836784,31.0,2.0,157.0,13.0,5.0,0.421521471398311,-1.632967476287914,2019-02-17,3138
1,SB,ABD,4.0,10.0,4.671550039850512,53.0,1.0,102.0,16.0,5.0,0.48828691852737666,-1.733692908369533,2019-02-25,3139
1,SB,HDO,2.0,12.0,9.319385168729754,16.0,2.0,155.0,11.0,4.0,0.9069610117655236,4.826494360588205,2019-03-19,3140
1,AM,GHL,3.0,11.0,4.800236468151162,44.0,2.0,154.0,24.0,5.0,0.49283046125798696,-1.5520584387257834,2019-01-30,3141
1,SB,NAP,3.0,9.0,5.057240025209462,46.0,2.0,126.0,21.0,6.0,0.4001457853912354,-1.1893107473081528,2019-02-20,3142
0,SB,ZEF,3.0,8.0,5.350542653009601,50.0,2.0,139.0,22.0,5.0,0.3720374394640966,-0.7753287295530846,2019-03-28,3143
0,WM,GLI,2.0,9.0,5.078066748241805,50.0,2.0,161.0,15.0,6.0,0.4434099260517181,-1.1599148673979653,2019-02-19,3144
1,AM,HDO,3.0,11.0,5.891204254992172,41.0,2.0,75.0,9.0,6.0,0.45090128840196186,-0.012211867661377607,2019-03-04,3145
0,WM,GHL,2.0,12.0,3.94226224366035,29.0,2.0,165.0,18.0,5.0,0.3496813079336352,-2.763046227347223,2019-02-09,3146
1,IB,ABD,3.0,7.0,6.8946380299121675,39.0,2.0,122.0,16.0,5.0,0.4366473367470687,1.404084815190124,2019-01-20,3147
0,IB,AML,3.0,18.0,3.8566664679181404,45.0,2.0,211.0,12.0,5.0,0.6907004087660239,-2.883860391948627,2019-01-13,3148
0,IB,QHA,2.0,12.0,3.9854231417831043,54.0,2.0,95.0,21.0,7.0,0.3149635114839259,-2.70212677419744,2019-02-08,3149
1,WM,ABD,3.0,6.0,4.273647724385525,49.0,2.0,103.0,23.0,7.0,0.2199013302164007,-2.2953121637478224,2019-02-25,3150
1,AM,AML,3.0,9.0,6.2771741033258985,33.0,1.0,109.0,17.0,5.0,0.6500135837336366,0.5325653060184081,2019-01-31,3151
1,AM,ZEF,3.0,9.0,7.8974397600090915,39.0,1.0,79.0,15.0,5.0,0.5833766360279982,2.8194893983249307,2019-01-21,3152
1,IB,HDO,2.0,11.0,6.495937776638374,50.0,1.0,49.0,15.0,6.0,0.6314625771049482,0.8413393104269932,2019-02-08,3153
1,IB,ABD,2.0,12.0,7.266409437577235,44.0,1.0,128.0,14.0,4.0,0.7312801470403991,1.928821598638589,2019-02-09,3154
0,WM,AML,3.0,12.0,5.692228519788327,41.0,2.0,152.0,11.0,4.0,0.5571869278317674,-0.293056185224452,2019-02-18,3155
1,WM,GHL,4.0,13.0,4.563474841918461,43.0,1.0,155.0,18.0,4.0,0.5364837852552143,-1.886235655240783,2019-03-10,3156
1,SB,HDO,3.0,10.0,6.945871707105692,43.0,1.0,27.0,14.0,7.0,0.6316807936269759,1.4763985930129397,2019-02-06,3157
0,SB,GHL,3.0,12.0,3.879711852209063,47.0,2.0,159.0,18.0,5.0,0.33228765126822607,-2.8513329824253892,2019-03-06,3158
1,WM,ZEF,3.0,9.0,6.0995598592513485,52.0,1.0,109.0,14.0,4.0,0.45737674444207055,0.28187166683926124,2019-01-12,3159
0,WM,HDO,3.0,4.0,4.5152586221837545,60.0,2.0,127.0,12.0,7.0,0.30823146176364935,-1.9542904424890477,2019-01-13,3160
0,SB,ABD,2.0,11.0,5.4749231048064315,51.0,1.0,147.0,19.0,5.0,0.5419974996645587,-0.5997719307942744,2019-01-24,3161
1,SB,ABD,4.0,11.0,3.273013718272648,44.0,1.0,94.0,22.0,6.0,0.3049134096509035,-3.7076571126898408,2019-01-03,3162
1,AM,NAP,3.0,10.0,5.5754840222397215,53.0,1.0,102.0,16.0,5.0,0.5482914935990992,-0.4578352157413771,2019-03-13,3163
0,WM,ABD,2.0,11.0,5.0621756129531645,55.0,2.0,105.0,13.0,6.0,0.5264729798799486,-1.182344411587706,2019-03-01,3164
1,WM,ADC,4.0,9.0,2.7193869759526486,33.0,2.0,134.0,22.0,6.0,0.24238863872636077,-4.489073622960502,2019-02-01,3165
1,SB,ABD,3.0,10.0,6.253589448608242,54.0,1.0,132.0,17.0,4.0,0.5988566588295832,0.4992767432076949,2019-03-23,3166
1,AM,POR,3.0,12.0,6.217881053239237,20.0,1.0,103.0,14.0,4.0,0.6038340021217415,0.44887612567306734,2019-03-23,3167
0,AM,HDO,3.0,7.0,4.108419889281249,35.0,2.0,156.0,13.0,6.0,0.24678401658886764,-2.5285230049830387,2019-02-01,3168
1,IB,ZEF,2.0,10.0,5.611006583164964,71.0,1.0,93.0,7.0,5.0,0.5602175357467588,-0.4076968942474426,2019-01-25,3169
0,AM,GLI,3.0,11.0,2.438893016266797,46.0,1.0,131.0,24.0,5.0,0.20152710774459848,-4.884976845068637,2019-03-09,3170
1,AM,QHA,3.0,12.0,6.562511389930522,56.0,2.0,122.0,14.0,4.0,0.517326216762345,0.9353046422981719,2019-03-16,3171
0,WM,AML,2.0,17.0,4.820151003166788,55.0,3.0,124.0,15.0,5.0,0.36704588034141433,-1.5239500666656454,2019-01-19,3172
1,IB,HDO,3.0,13.0,8.45826709822002,69.0,1.0,181.0,5.0,1.0,0.8392415103320784,3.6110691902488234,2019-02-15,3173
1,AM,POR,3.0,7.0,5.0239130589113765,60.0,1.0,107.0,9.0,6.0,0.4466205923929308,-1.2363500965878256,2019-03-25,3174
1,AM,QHA,3.0,10.0,6.20074794575059,52.0,1.0,69.0,15.0,6.0,0.5630606755832408,0.4246935997210741,2019-01-04,3175
1,AM,GLI,4.0,5.0,6.384270073982558,52.0,2.0,77.0,15.0,7.0,0.5012469197256978,0.6837259224725252,2019-03-22,3176
1,WM,NAP,4.0,13.0,4.007739070156234,45.0,1.0,145.0,17.0,4.0,0.5415042579940864,-2.6706289552884295,2019-03-28,3177
1,IB,AML,4.0,8.0,6.949859474352973,30.0,1.0,81.0,17.0,4.0,0.584666997200802,1.4820271274169752,2019-01-07,3178
1,IB,GHL,4.0,11.0,6.384068856439882,51.0,1.0,107.0,15.0,3.0,0.5734994653005869,0.6834419139556245,2019-03-08,3179
1,AM,ABD,4.0,12.0,3.3760726035857087,57.0,1.0,184.0,18.0,4.0,0.47690238558935416,-3.5621946406708,2019-02-07,3180
1,WM,ZEF,4.0,10.0,7.387833565727188,44.0,1.0,83.0,14.0,4.0,0.6050139653681152,2.100205694146662,2019-02-27,3181
1,WM,POR,4.0,11.0,6.176331367108432,49.0,1.0,95.0,10.0,4.0,0.6945756346781258,0.390230817819768,2019-01-29,3182
1,AM,POR,4.0,8.0,5.840968919211096,47.0,1.0,152.0,9.0,3.0,0.5771348157501621,-0.08311653641676453,2019-01-24,3183
1,IB,ZEF,3.0,13.0,7.403099988540019,49.0,1.0,147.0,7.0,3.0,0.7024691613106614,2.121753487861842,2019-03-19,3184
1,SB,GLI,3.0,8.0,5.4809737316623455,35.0,2.0,96.0,13.0,6.0,0.45092143512833127,-0.5912317730286192,2019-03-05,3185
1,WM,GHL,3.0,9.0,7.962782171105707,29.0,1.0,75.0,19.0,5.0,0.7185433671941829,2.911716949757545,2019-02-27,3186
1,WM,AML,3.0,11.0,6.005776671620215,30.0,1.0,99.0,18.0,5.0,0.527883558899267,0.14950137906436023,2019-02-25,3187
1,WM,POR,3.0,14.0,6.7689879852547,46.0,1.0,107.0,13.0,5.0,0.8007506355567408,1.2267360494853796,2019-03-15,3188
1,SB,GHL,4.0,14.0,4.017163863839174,28.0,1.0,112.0,23.0,4.0,0.4003709620389996,-2.657326329481588,2019-02-12,3189
1,AM,ADC,4.0,10.0,5.854571315413483,46.0,2.0,74.0,12.0,4.0,0.33979626847986283,-0.0639174331956196,2019-02-05,3190
1,AM,NAP,4.0,10.0,4.231508395894571,66.0,2.0,98.0,23.0,6.0,0.33859926872900975,-2.3547897223580923,2019-01-26,3191
0,WM,ABD,2.0,14.0,5.598040890479362,18.0,2.0,127.0,22.0,5.0,0.47649388467263076,-0.42599732223827236,2019-03-06,3192
0,IB,ABD,3.0,7.0,6.950756492713509,38.0,2.0,81.0,6.0,6.0,0.5485373108628119,1.4832932240545795,2019-02-04,3193
0,SB,GHL,3.0,10.0,5.574399813802193,37.0,2.0,150.0,14.0,6.0,0.5171864357240636,-0.45936552182830703,2019-01-20,3194
1,WM,ABD,3.0,12.0,5.439010111468737,41.0,1.0,123.0,14.0,4.0,0.6421673563489398,-0.6504613281483749,2019-01-08,3195
1,WM,AML,4.0,12.0,4.364246269472577,65.0,1.0,109.0,12.0,4.0,0.43219800454051055,-2.167436839949602,2019-02-23,3196
0,AM,GLI,3.0,10.0,5.995115270030502,56.0,1.0,163.0,13.0,3.0,0.5324847053829073,0.13445334292738598,2019-03-28,3197
0,AM,ADC,2.0,11.0,4.2596845962897,36.0,1.0,157.0,12.0,5.0,0.45964350193466486,-2.315020422029167,2019-01-16,3198
0,AM,AML,3.0,10.0,5.467840759473763,53.0,2.0,123.0,13.0,5.0,0.4652318201065602,-0.609768307687474,2019-01-10,3199
0,SB,ABD,4.0,15.0,6.133638369002772,67.0,2.0,196.0,10.0,2.0,0.7196843347849917,0.32997178218699563,2019-01-01,3200
1,IB,ABD,4.0,9.0,8.373335318237007,65.0,1.0,149.0,18.0,2.0,0.7065245160672301,3.491192222515496,2019-02-07,3201
0,AM,ABD,2.0,12.0,6.129007930782749,33.0,2.0,132.0,18.0,5.0,0.5154867619606386,0.3234361497864524,2019-03-18,3202
1,IB,HDO,2.0,14.0,7.231787417601367,33.0,1.0,105.0,10.0,3.0,0.8142181133445394,1.8799543457405579,2019-02-13,3203
0,SB,QHA,4.0,11.0,5.239505593299666,42.0,1.0,170.0,13.0,3.0,0.4854803285316921,-0.9320519964705292,2019-03-23,3204
0,SB,ZEF,2.0,13.0,5.189887143328695,27.0,2.0,150.0,14.0,5.0,0.5132286643936931,-1.0020859616992968,2019-03-28,3205
1,WM,QHA,1.0,12.0,6.625639495228416,59.0,2.0,160.0,8.0,5.0,0.6461884727095573,1.0244068116319045,2019-01-01,3206
1,IB,HDO,4.0,11.0,4.570139537050913,62.0,1.0,107.0,15.0,5.0,0.5256867346886971,-1.876828770756492,2019-03-27,3207
1,IB,POR,3.0,9.0,4.944137869462424,46.0,1.0,106.0,14.0,5.0,0.5736772274603265,-1.3489487941943614,2019-03-24,3208
1,AM,ZEF,2.0,6.0,7.711289222017427,51.0,1.0,61.0,11.0,6.0,0.5493362107651882,2.556747206405354,2019-01-09,3209
0,SB,GLI,2.0,12.0,4.9635863460973795,46.0,1.0,167.0,14.0,5.0,0.6962711249270468,-1.3214982402733537,2019-02-06,3210
1,IB,QHA,4.0,9.0,5.745116141643558,32.0,2.0,131.0,9.0,5.0,0.4917548883076051,-0.21840794707496336,2019-01-10,3211
0,WM,GLI,5.0,8.0,6.620132118411576,55.0,1.0,224.0,7.0,2.0,0.6453265755913355,1.0166334241778827,2019-02-23,3212
1,WM,HDO,4.0,14.0,3.1494310736915834,43.0,2.0,182.0,20.0,4.0,0.41740388595240757,-3.8820878463893655,2019-01-02,3213
1,AM,GHL,3.0,13.0,5.787862638626195,47.0,1.0,133.0,13.0,4.0,0.7223901885563448,-0.15807340044794982,2019-03-05,3214
1,WM,ADC,3.0,13.0,6.510130726910477,51.0,1.0,79.0,14.0,4.0,0.5880921677521336,0.8613719512376516,2019-01-08,3215
0,IB,HDO,2.0,10.0,4.983942398136051,50.0,2.0,144.0,13.0,6.0,0.35761715896915997,-1.292766688975291,2019-03-12,3216
0,SB,NAP,2.0,13.0,4.832338938431105,47.0,2.0,157.0,20.0,4.0,0.482453644581359,-1.5067474044500568,2019-01-24,3217
1,SB,ADC,3.0,15.0,6.574489220236417,53.0,1.0,102.0,15.0,3.0,0.6185987994004146,0.952210751853185,2019-03-12,3218
1,WM,POR,3.0,13.0,6.091604623178094,51.0,1.0,79.0,16.0,4.0,0.5812470539602312,0.2706432482395893,2019-02-22,3219
1,SB,QHA,3.0,9.0,6.048985026743773,56.0,1.0,131.0,13.0,4.0,0.5790944071977877,0.21048781540176942,2019-03-26,3220
1,AM,ADC,3.0,9.0,4.851109359981283,46.0,2.0,157.0,21.0,6.0,0.523380538701105,-1.480253891433354,2019-01-19,3221
1,SB,NAP,3.0,12.0,6.5121518932180855,44.0,2.0,64.0,11.0,6.0,0.551889050226585,0.8642247265861647,2019-02-18,3222
1,AM,HDO,4.0,12.0,6.7305319078683725,47.0,1.0,62.0,9.0,4.0,0.5526475150232179,1.1724572159449407,2019-03-17,3223
1,WM,HDO,3.0,8.0,5.28880606996153,39.0,2.0,83.0,18.0,6.0,0.3512603877318374,-0.8624668346946429,2019-01-29,3224
1,WM,GLI,3.0,8.0,6.949661236975257,40.0,2.0,131.0,12.0,6.0,0.6884683777767928,1.4817473252541482,2019-02-20,3225
1,SB,ZEF,4.0,14.0,5.593651473255015,30.0,1.0,98.0,6.0,2.0,0.43488283592046106,-0.43219276553495467,2019-03-08,3226
1,WM,AML,3.0,12.0,5.55495451733996,25.0,1.0,166.0,16.0,4.0,0.6910347152330772,-0.4868115870942701,2019-02-25,3227
1,IB,GHL,3.0,7.0,5.7544203551688895,49.0,1.0,65.0,17.0,6.0,0.4541696530764562,-0.20527551414133938,2019-02-03,3228
0,AM,ADC,2.0,11.0,4.922226048356739,50.0,2.0,145.0,12.0,6.0,0.5572648052509594,-1.3798762358680212,2019-01-04,3229
1,WM,QHA,4.0,16.0,4.993898994623018,48.0,1.0,115.0,18.0,3.0,0.543303430481479,-1.2787134500576482,2019-03-25,3230
1,WM,ADC,4.0,11.0,5.464382593705539,41.0,1.0,91.0,8.0,4.0,0.4325600232186689,-0.6146493360410177,2019-03-06,3231
1,IB,HDO,3.0,11.0,5.151793407275559,46.0,1.0,68.0,18.0,6.0,0.44112509271618167,-1.055853368535667,2019-03-15,3232
0,IB,GHL,2.0,14.0,4.411540299193577,31.0,1.0,182.0,22.0,5.0,0.5959255620746917,-2.1006836778708466,2019-01-19,3233
1,SB,GHL,4.0,10.0,3.6493427261446,39.0,1.0,138.0,21.0,5.0,0.3728264348401457,-3.176487504060374,2019-01-16,3234
0,IB,QHA,4.0,7.0,6.7558754816009845,46.0,1.0,115.0,10.0,4.0,0.5227614409565963,1.208228405141719,2019-02-21,3235
1,SB,AML,3.0,12.0,7.918284140586111,31.0,1.0,40.0,13.0,5.0,0.7570404881773422,2.8489102009779805,2019-01-30,3236
0,IB,GHL,3.0,10.0,5.784941221411427,38.0,2.0,146.0,17.0,5.0,0.5119888908708601,-0.16219683501225957,2019-01-12,3237
1,SB,ZEF,4.0,11.0,5.061441424374494,36.0,2.0,84.0,8.0,5.0,0.32668121116257925,-1.1833806821165123,2019-02-26,3238
1,WM,POR,3.0,8.0,5.436151628165,36.0,1.0,52.0,17.0,6.0,0.44033225051159647,-0.654495934638865,2019-01-18,3239
1,AM,GLI,2.0,10.0,7.1721480105206314,29.0,1.0,102.0,15.0,5.0,0.7409203049990667,1.7957762997878883,2019-01-14,3240
0,SB,ZEF,4.0,8.0,7.085155452067186,61.0,1.0,134.0,5.0,4.0,0.6527565511906303,1.6729906461156245,2019-02-21,3241
1,SB,POR,3.0,11.0,5.264517945304201,64.0,1.0,118.0,18.0,5.0,0.4796423786630039,-0.8967483102086601,2019-01-11,3242
1,AM,GHL,4.0,9.0,5.1875303926054395,58.0,1.0,65.0,11.0,5.0,0.38151327571481813,-1.0054123976984455,2019-02-11,3243
1,WM,ABD,4.0,13.0,6.530536938626909,35.0,2.0,111.0,5.0,4.0,0.5424118494023773,0.8901743004169521,2019-02-08,3244
0,SB,POR,3.0,5.0,6.526370591028394,49.0,1.0,149.0,14.0,6.0,0.6432860694375981,0.8842937087617084,2019-02-08,3245
1,IB,GHL,3.0,10.0,6.340923939613555,39.0,1.0,57.0,19.0,5.0,0.5020774333751267,0.6225450176079775,2019-03-21,3246
0,SB,GHL,4.0,15.0,4.80697892203613,43.0,2.0,217.0,9.0,3.0,0.6226333347158454,-1.542541801643959,2019-01-08,3247
1,WM,AML,3.0,9.0,5.395493366835919,28.0,2.0,82.0,23.0,6.0,0.28537857849002113,-0.7118830408835983,2019-01-19,3248
1,WM,GLI,3.0,10.0,5.939656206390989,35.0,1.0,73.0,11.0,6.0,0.5413540742232119,0.056175643063280045,2019-01-16,3249
0,AM,ADC,3.0,9.0,6.079828790762637,48.0,2.0,130.0,14.0,5.0,0.41098772782488885,0.25402224862338874,2019-02-27,3250
0,WM,ZEF,4.0,11.0,5.627779946466413,32.0,1.0,167.0,12.0,3.0,0.5120662460984825,-0.3840221292575954,2019-02-23,3251
0,WM,GLI,3.0,11.0,1.7315769850254066,26.0,2.0,145.0,18.0,7.0,0.20027150699387478,-5.88331811463049,2019-02-04,3252
1,WM,NAP,4.0,10.0,5.883227133255329,46.0,1.0,85.0,10.0,3.0,0.5021562351582072,-0.02347117678269428,2019-03-07,3253
1,AM,ZEF,3.0,18.0,6.5773184468230035,11.0,1.0,123.0,17.0,2.0,0.7671262617215121,0.9562040639478839,2019-03-01,3254
0,WM,ZEF,2.0,12.0,6.874437626979903,31.0,2.0,147.0,23.0,5.0,0.5617212750578411,1.375572954835901,2019-03-22,3255
1,IB,QHA,3.0,10.0,6.948115600395672,24.0,2.0,68.0,7.0,6.0,0.43834701333099313,1.479565736378755,2019-03-16,3256
1,IB,ADC,3.0,9.0,4.891249519481213,39.0,1.0,85.0,16.0,5.0,0.3802466609989786,-1.423598060057325,2019-03-15,3257
1,SB,GHL,3.0,12.0,8.669610870449869,34.0,1.0,127.0,15.0,3.0,0.9078211051090638,3.9093703746735997,2019-01-20,3258
1,AM,POR,3.0,12.0,6.302332007513159,46.0,1.0,81.0,15.0,4.0,0.6227305462209587,0.5680744319203683,2019-01-31,3259
1,SB,GHL,3.0,11.0,6.879513994948816,46.0,1.0,85.0,15.0,5.0,0.5806960953986904,1.3827379948166216,2019-02-25,3260
1,SB,ABD,3.0,6.0,6.813407462232965,47.0,2.0,109.0,13.0,6.0,0.6144197372194898,1.2894319238626695,2019-02-03,3261
0,SB,ABD,3.0,14.0,4.823998379822257,29.0,2.0,150.0,16.0,4.0,0.4696279047810055,-1.5185196865737898,2019-02-14,3262
0,IB,GLI,3.0,9.0,7.118529739198095,42.0,2.0,114.0,8.0,6.0,0.6133733161877872,1.7200967863886172,2019-01-31,3263
1,AM,AML,2.0,8.0,6.189742268193933,38.0,1.0,79.0,13.0,5.0,0.48128666355032185,0.4091596352426814,2019-01-05,3264
1,WM,ADC,3.0,12.0,6.029547785278134,54.0,1.0,82.0,10.0,5.0,0.5081973345933264,0.1830531193614039,2019-03-01,3265
1,WM,POR,4.0,9.0,5.821618789692238,59.0,1.0,106.0,13.0,4.0,0.44566113064425666,-0.11042827829279545,2019-03-06,3266
0,IB,POR,2.0,12.0,5.292669941236641,32.0,2.0,141.0,23.0,5.0,0.45512602618919096,-0.8570131732705584,2019-01-03,3267
0,SB,QHA,4.0,13.0,7.294816624017198,47.0,2.0,201.0,7.0,3.0,0.764235670784521,1.9689169242391982,2019-03-05,3268
1,WM,ADC,3.0,11.0,5.275451547145513,78.0,1.0,84.0,22.0,4.0,0.43710642602824734,-0.8813160770045276,2019-02-16,3269
0,WM,HDO,3.0,11.0,5.662977500059075,37.0,2.0,111.0,12.0,5.0,0.34770188636144383,-0.33434253938954583,2019-01-29,3270
1,WM,NAP,3.0,10.0,4.890407824513962,51.0,1.0,108.0,21.0,6.0,0.4254774006127658,-1.4247860704869966,2019-03-14,3271
1,IB,POR,3.0,12.0,5.359460454427506,36.0,1.0,128.0,18.0,4.0,0.6176895612365088,-0.7627416980197732,2019-01-14,3272
1,AM,AML,3.0,10.0,6.547838279013434,40.0,2.0,135.0,15.0,4.0,0.47939265164682193,0.9145942787062736,2019-02-26,3273
0,AM,ABD,3.0,13.0,8.251037035214171,47.0,2.0,87.0,3.0,5.0,0.8392297803452146,3.3185743010413224,2019-03-23,3274
0,AM,POR,3.0,12.0,4.9267637433090705,21.0,1.0,152.0,19.0,4.0,0.5180530253348531,-1.3734715059601683,2019-01-07,3275
1,SB,POR,3.0,13.0,7.045836680300216,47.0,1.0,100.0,9.0,3.0,0.615659311102167,1.6174941625217816,2019-02-24,3276
1,WM,GHL,4.0,14.0,4.39540901841351,30.0,1.0,122.0,20.0,4.0,0.5496128973466045,-2.123452175433904,2019-01-18,3277
0,WM,NAP,2.0,14.0,2.7188352225658683,21.0,2.0,198.0,18.0,5.0,0.42559971014731796,-4.489852395322945,2019-01-29,3278
0,SB,POR,2.0,11.0,6.765364347212177,53.0,2.0,126.0,20.0,5.0,0.5563002200767135,1.2216214652768818,2019-02-16,3279
1,SB,ZEF,3.0,14.0,4.440965933434416,53.0,1.0,136.0,21.0,4.0,0.5054975344526094,-2.059150864039236,2019-03-27,3280
1,IB,ABD,4.0,13.0,5.001073580628612,46.0,1.0,164.0,19.0,4.0,0.6521404576944353,-1.2685868800591793,2019-02-12,3281
1,WM,NAP,3.0,9.0,5.354607340036452,47.0,2.0,100.0,8.0,5.0,0.34294748433341726,-0.7695916267199474,2019-03-10,3282
1,SB,QHA,4.0,8.0,7.5476810506991665,46.0,1.0,88.0,16.0,5.0,0.6255685378853716,2.3258224397520393,2019-03-23,3283
0,WM,GHL,3.0,9.0,5.995811024714135,63.0,1.0,174.0,11.0,4.0,0.6138349009720875,0.13543536593192917,2019-03-14,3284
